,Created_at,Tweet id,Text
103, _json={'created_at': 'Mon Mar 09 12:42:53 +0000 2020', 'id': 1236995873109708800,"['text', 'rt', 'chidambara09', 'missouri', 'coronavirus', 'father', 'woman', 'tested', 'positive', 'violated', 'selfquarantine', 'take', 'another', 'daughter']"
104, _json={'created_at': 'Mon Mar 09 12:42:43 +0000 2020', 'id': 1236995833045733376,"['text', 'missouri', 'coronavirus', 'father', 'woman', 'tested', 'positive', 'violated', 'selfquarantine', 'take', 'another', 'daughter', 'httpstcoxqknlg3l12']"
105, _json={'created_at': 'Mon Mar 09 12:39:58 +0000 2020', 'id': 1236995142462197760,"['text', 'rt', 'dlhampton', 'brain', 'wired', 'notice', 'negative', 'choose', 'work', 'thought', 'way', 'support', 'help']"
106, _json={'created_at': 'Mon Mar 09 12:38:31 +0000 2020', 'id': 1236994777142497282,"['text', 'rt', 'positiveprayers', 'prayer', 'powerfulnpositive', 'prayer', 'httpstcozah7yiluwd', 'httpstcorpfjr8a2ip']"
107, _json={'created_at': 'Mon Mar 09 12:37:36 +0000 2020', 'id': 1236994546732425217,"['text', 'reiki', 'healing', 'mother', 'earth', 'initiativenhttpstco0zpfofbabknnhealing', 'divine', 'positive', 'spiritual', 'httpstcov8lltiossp']"
108, _json={'created_at': 'Mon Mar 09 12:36:47 +0000 2020', 'id': 1236994339743686658,"['text', 'rt', 'godsharlygrl', 'life', 'good', 'mindsetnnwhats', 'mindset', 'todaynnsuccess', 'come', 'happy', 'positive', 'mindsetnnsucessn']"
109, _json={'created_at': 'Mon Mar 09 12:36:37 +0000 2020', 'id': 1236994297376804865,"['text', 'rt', 'piscesareus', 'p', 'c', 'e', 'l', 'f', 'e', 'nteampisces', 'piscesareus', 'nthepiscesareus', 'repostandlikenzodiac', 'pisces', 'explore', 'astrology']"
110, _json={'created_at': 'Mon Mar 09 12:34:05 +0000 2020', 'id': 1236993659486130178,"['text', 'rt', 'piscesareus', 'p', 'c', 'e', 'l', 'f', 'e', 'nteampisces', 'piscesareus', 'nthepiscesareus', 'repostandlikenzodiac', 'pisces', 'explore', 'astrology']"
111, _json={'created_at': 'Mon Mar 09 12:34:04 +0000 2020', 'id': 1236993656378310656,"['text', 'rt', 'semproblema2', '1', 'affirmation', 'website', 'boost', 'positivity', 'confidence', 'success', 'half', 'knowing', 'half', 'httpstcon9u']"
112, _json={'created_at': 'Mon Mar 09 12:34:03 +0000 2020', 'id': 1236993651403825154,"['text', 'rt', 'nicedomainhq', 'sometimes', 'need', 'live', 'everyday', 'extraordinary', 'followback', 'win', 'thankful', 'positive', 'httpstcogsne3cenph']"
