,Created_at,Tweet id,Text
132, _json={'created_at': 'Mon Mar 09 14:01:33 +0000 2020', 'id': 1237015673223725056,"['text', 'rt', 'javgo5400', 'double', 'crossbar', 'challenge', 'monday', 'gonna', 'great', 'week', 'think', 'tad', 'excitedgo5400', 'soccer', 'soccer']"
133, _json={'created_at': 'Mon Mar 09 14:01:09 +0000 2020', 'id': 1237015571918700545,"['text', 'realistic']"
134, _json={'created_at': 'Mon Mar 09 14:00:50 +0000 2020', 'id': 1237015492570812416,"['text', 'double', 'crossbar', 'challenge', 'monday', 'gonna', 'great', 'week', 'think', 'tad', 'excitedgo5400', 'soccer', 'httpstcoeeoufzqioy']"
135, _json={'created_at': 'Mon Mar 09 14:00:43 +0000 2020', 'id': 1237015461172256769,"['text', 'rt', 'northwest200', 'always', 'get', 'excited', 'banner', 'appears', 'metropole', 'corner', 'know', 'thing', 'getting', 'closer', 'pas']"
136, _json={'created_at': 'Mon Mar 09 14:00:06 +0000 2020', 'id': 1237015307144671234,"['text', 'rt', 'trollcinema', 'msdhoni', 'considered', 'team', 'india', 't20', 'world', 'cup', 'ipl2020', 'performance', 'cskn', 'indian', 'team', 'selec']"
137, _json={'created_at': 'Mon Mar 09 13:59:25 +0000 2020', 'id': 1237015137128558592,"['text', 'rt', 'trollcinema', 'msdhoni', 'considered', 'team', 'india', 't20', 'world', 'cup', 'ipl2020', 'performance', 'cskn', 'indian', 'team', 'selec']"
138, _json={'created_at': 'Mon Mar 09 13:53:22 +0000 2020', 'id': 1237013612423766016,"['text', 'iditarod2020', 'musher', 'beginning', 'make', 'leave', '2nd', 'checkpoint', 'skwentna']"
139, _json={'created_at': 'Mon Mar 09 13:53:15 +0000 2020', 'id': 1237013582619070465,"['text', 'kind', 'afraid', 'amp', 'excited', 'watch', 'seasonfinale', 'hbo', 'theoutsiderhbo', 'thought', 'safer', 'dvr', 'httpstcos1pn0xjjrd']"
140, _json={'created_at': 'Mon Mar 09 13:52:00 +0000 2020', 'id': 1237013267660201984,"['text', 'friend', 'pregnant', 'first', 'one', 'told', 'excited']"
141, _json={'created_at': 'Mon Mar 09 13:51:17 +0000 2020', 'id': 1237013089213722624,"['text', 'good', 'day', 'good', 'people']"
142, _json={'created_at': 'Mon Mar 09 13:50:41 +0000 2020', 'id': 1237012936960270338,"['text', 'rt', 'trollcinema', 'msdhoni', 'considered', 'team', 'india', 't20', 'world', 'cup', 'ipl2020', 'performance', 'cskn', 'indian', 'team', 'selec']"
143, _json={'created_at': 'Mon Mar 09 13:50:30 +0000 2020', 'id': 1237012891556966400,"['text', 'rt', 'trollcinema', 'msdhoni', 'considered', 'team', 'india', 't20', 'world', 'cup', 'ipl2020', 'performance', 'cskn', 'indian', 'team', 'selec']"
144, _json={'created_at': 'Mon Mar 09 13:50:26 +0000 2020', 'id': 1237012873530007553,"['text', 'rchtcharity', 'foweydoc', 'trurocathedral', 'bbccornwall', 'keep', 'loop', 'excited']"
145, _json={'created_at': 'Mon Mar 09 13:49:07 +0000 2020', 'id': 1237012542385315842,"['text', 'rt', 'trollcinema', 'msdhoni', 'considered', 'team', 'india', 't20', 'world', 'cup', 'ipl2020', 'performance', 'cskn', 'indian', 'team', 'selec']"
146, _json={'created_at': 'Mon Mar 09 13:43:28 +0000 2020', 'id': 1237011122726883328,"['text', 'rt', 'trollcinema', 'msdhoni', 'considered', 'team', 'india', 't20', 'world', 'cup', 'ipl2020', 'performance', 'cskn', 'indian', 'team', 'selec']"
147, _json={'created_at': 'Mon Mar 09 13:41:30 +0000 2020', 'id': 1237010625479340033,"['text', 'mondaymotivation', '20', 'hour', 'rendering', 'wegfilm', 'exported', '4k', 'glory', 'excited', 'give', 'w', 'httpstco14jl2mlqyn']"
148, _json={'created_at': 'Mon Mar 09 13:40:08 +0000 2020', 'id': 1237010282968502272,"['text', 'pretty', 'proud', '8', 'year', 'old', 'putting', 'together', 'proud', 'coachlynette', 'ac', 'httpstcoyey94rrgau']"
149, _json={'created_at': 'Mon Mar 09 13:39:51 +0000 2020', 'id': 1237010212860702726,"['text', 'wake', 'realize', 'boy', 'high', 'school', 'baseball', 'activity', 'today', 'nnexcited', 'httpstcoxbmmqlp2pq']"
150, _json={'created_at': 'Mon Mar 09 13:38:04 +0000 2020', 'id': 1237009763159818247,"['text', 'rt', 'trollcinema', 'msdhoni', 'considered', 'team', 'india', 't20', 'world', 'cup', 'ipl2020', 'performance', 'cskn', 'indian', 'team', 'selec']"
151, _json={'created_at': 'Mon Mar 09 13:34:00 +0000 2020', 'id': 1237008739175194624,"['text', 'rt', 'nekruzsharifov', 'one', 'day', 'left', 'yet', 'another', 'incredible', 'unforgetable', 'experience', 'lived', 'civedworkshop', 'flexalumni', 'excited']"
152, _json={'created_at': 'Mon Mar 09 13:32:21 +0000 2020', 'id': 1237008322697605120,"['text', 'rt', 'northwest200', 'always', 'get', 'excited', 'banner', 'appears', 'metropole', 'corner', 'know', 'thing', 'getting', 'closer', 'pas']"
153, _json={'created_at': 'Mon Mar 09 13:31:08 +0000 2020', 'id': 1237008015737229312,"['text', 'rt', 'trollcinema', 'msdhoni', 'considered', 'team', 'india', 't20', 'world', 'cup', 'ipl2020', 'performance', 'cskn', 'indian', 'team', 'selec']"
154, _json={'created_at': 'Mon Mar 09 13:28:32 +0000 2020', 'id': 1237007361853849600,"['text', 'rt', 'camelonnursery', 'special', 'delivery', 'teamsunflowers', 'caterpillar', 'arrived', 'learner', 'waiting', 'patiently', 'th']"
155, _json={'created_at': 'Mon Mar 09 13:27:43 +0000 2020', 'id': 1237007155485523968,"['text', 'rt', 'trollcinema', 'msdhoni', 'considered', 'team', 'india', 't20', 'world', 'cup', 'ipl2020', 'performance', 'cskn', 'indian', 'team', 'selec']"
156, _json={'created_at': 'Mon Mar 09 13:22:56 +0000 2020', 'id': 1237005955168174080,"['text', 'thescriptdanny', 'glenofthepower', 'sat', 'thealchemistuk', 'notts', 'prepping', 'tonight', 'thescriptfamily', 'excited', 'httpstcociac6bpxff']"
157, _json={'created_at': 'Mon Mar 09 13:21:46 +0000 2020', 'id': 1237005661998845954,"['text', 'rt', 'northwest200', 'always', 'get', 'excited', 'banner', 'appears', 'metropole', 'corner', 'know', 'thing', 'getting', 'closer', 'pas']"
158, _json={'created_at': 'Mon Mar 09 13:21:39 +0000 2020', 'id': 1237005630835130371,"['text', 'new', 'day']"
159, _json={'created_at': 'Mon Mar 09 13:16:54 +0000 2020', 'id': 1237004436997718017,"['text', 'rt', 'trollcinema', 'msdhoni', 'considered', 'team', 'india', 't20', 'world', 'cup', 'ipl2020', 'performance', 'cskn', 'indian', 'team', 'selec']"
