,Created_at,Tweet id,Text
90, _json={'created_at': 'Mon Mar 09 15:00:32 +0000 2020', 'id': 1237030515040870401,"['text', 'rt', 'artistlo', 'white', 'house', 'refuse', 'acknowledge', 'complexity', 'controlling', 'corona', 'virus', 'taking', 'health', 'american']"
91, _json={'created_at': 'Mon Mar 09 15:00:31 +0000 2020', 'id': 1237030511454945280,"['text', 'man', 'side', 'however']"
92, _json={'created_at': 'Mon Mar 09 15:00:29 +0000 2020', 'id': 1237030502139400198,"['text', 'rt', 'msnbc', 'im', 'battling', 'mixed', 'message', 'federal', 'government']"
93, _json={'created_at': 'Mon Mar 09 15:00:23 +0000 2020', 'id': 1237030478529642497,"['text', 'jonathonblydorp', 'ontariosoilcrop', 'agree', 'till', 'planting', 'strip', 'till', 'pro', 'httpstcoccwekshv7l']"
94, _json={'created_at': 'Mon Mar 09 15:00:12 +0000 2020', 'id': 1237030432497176578,"['text', 'rt', 'afhenley', 'coming', 'march', '21st']"
95, _json={'created_at': 'Mon Mar 09 15:00:08 +0000 2020', 'id': 1237030416256827394,"['text', 'rt', 'billkristol', 'white', 'house', 'official', 'arefrustrated', 'attrumps', 'consistent', 'bid', 'downplay', 'severity', 'outbreakna', 'crazy', 'id']"
96, _json={'created_at': 'Mon Mar 09 15:00:05 +0000 2020', 'id': 1237030402465976321,"['text', '1', 'spite', 'government', 'effort', 'make', 'covid19', 'test', 'available', 'public']"
97, _json={'created_at': 'Mon Mar 09 15:00:03 +0000 2020', 'id': 1237030395536986117,"['text', 'rt', 'abdbozkurt', 'russia', 'tv', 'run', 'footage', 'showing', 'putin', 'made', 'turkey', 'president', 'erdogan', 'wait', 'frustration', 'kremlin', 'greeting']"
98, _json={'created_at': 'Mon Mar 09 15:00:01 +0000 2020', 'id': 1237030387697815552,"['text', 'ronhumphrey', 'sorry', 'frustration', 'may', 'causing', 'may', 'need', 'assistance', 'please', 'let', 'u', 'kno', 'httpstcoaehictmmr7']"
99, _json={'created_at': 'Mon Mar 09 15:00:00 +0000 2020', 'id': 1237030383251861505,"['text', 'lnsomnae', 'continued', 'watch', 'survivor', 'knife', 'side']"
100, _json={'created_at': 'Mon Mar 09 14:59:56 +0000 2020', 'id': 1237030366486999041,"['text', 'timtamslam87', 'msdncnews', 'izdatroof', 'sstinkbombs', 'imastaah', 'tadsweetwater', 'infamousbillfry', 'proustmalone', 'httpstcogpyvvkrwmw']"
101, _json={'created_at': 'Mon Mar 09 14:59:50 +0000 2020', 'id': 1237030340549431297,"['text', 'rt', 'kiwimemer', 'r', 'ppl', 'try', 'befriend', 'artist', 'become', 'frustrated', 'dont', 'get', 'free', 'art', 'true', 'frustration', 'frie']"
102, _json={'created_at': 'Mon Mar 09 14:59:50 +0000 2020', 'id': 1237030339869995010,"['text', 'rt', 'thekhbri', 'chukla', 'industry', '10', 'year', 'nnstill', 'asim', 'crossed', 'insta', 'followernstill', 'asim', 'got', 'big', 'projectsnstill', 'asim', 'nomin']"
